id,Exited
193806,0.546
193807,0.04
193808,0.207
193809,0.068
193810,0.083
193811,0.294
193812,1.0
193813,0.02
193814,0.4
193815,0.466
193816,0.212
193817,0.05
193818,0.192
193819,0.036
193820,0.063
193821,0.071
193822,0.528
193823,0.166
193824,0.029
193825,0.058
193826,0.088
193827,0.243
193828,0.036
193829,0.133
193830,0.063
193831,0.108
193832,0.152
193833,0.114
193834,0.073
193835,0.061
193836,0.076
193837,0.189
193838,0.037
193839,0.048
193840,0.114
193841,0.034
193842,1.0
193843,0.098
193844,0.252
193845,0.263
193846,0.211
193847,0.136
193848,0.069
193849,0.104
193850,0.323
193851,0.134
193852,0.378
193853,0.036
193854,0.028
193855,0.538
193856,1.0
193857,0.1
193858,1.0
193859,0.042
193860,0.107
193861,0.093
193862,0.045
193863,1.0
193864,0.5
193865,0.081
193866,0.017
193867,0.329
193868,0.054
193869,0.036
193870,0.056
193871,0.057
193872,0.678
193873,0.035
193874,0.069
193875,0.569
193876,0.066
193877,0.589
193878,0.345
193879,0.059
193880,0.134
193881,0.124
193882,0.018
193883,0.386
193884,0.037
193885,0.199
193886,0.138
193887,0.058
193888,0.093
193889,1.0
193890,0.059
193891,0.071
193892,1.0
193893,0.034
193894,0.114
193895,0.322
193896,0.07
193897,0.063
193898,0.059
193899,0.071
193900,1.0
193901,0.064
193902,0.341
193903,0.115
193904,0.112
193905,0.06
193906,0.059
193907,0.024
193908,0.352
193909,0.096
193910,0.309
193911,0.214
193912,0.026
193913,0.577
193914,0.095
193915,0.493
193916,0.266
193917,0.108
193918,0.342
193919,0.038
193920,0.032
193921,0.06
193922,0.069
193923,0.035
193924,0.049
193925,0.137
193926,0.045
193927,0.2
193928,0.113
193929,0.059
193930,0.047
193931,0.056
193932,1.0
193933,0.148
193934,0.679
193935,0.022
193936,0.193
193937,0.076
193938,0.061
193939,0.065
193940,0.12
193941,0.044
193942,0.046
193943,1.0
193944,0.086
193945,0.016
193946,0.567
193947,0.112
193948,0.031
193949,0.55
193950,0.041
193951,0.297
193952,0.031
193953,1.0
193954,0.038
193955,0.022
193956,0.058
193957,0.306
193958,0.064
193959,0.054
193960,1.0
193961,0.108
193962,0.121
193963,0.04
193964,1.0
193965,0.047
193966,0.063
193967,0.337
193968,0.051
193969,0.64
193970,0.074
193971,0.694
193972,0.071
193973,0.241
193974,0.035
193975,1.0
193976,0.115
193977,0.064
193978,0.045
193979,0.184
193980,0.081
193981,0.074
193982,0.041
193983,0.03
193984,0.058
193985,0.04
193986,0.057
193987,0.098
193988,0.185
193989,0.084
193990,0.037
193991,0.046
193992,0.094
193993,0.018
193994,0.066
193995,0.078
193996,0.056
193997,0.036
193998,0.087
193999,0.088
194000,0.024
194001,0.48
194002,0.064
194003,0.036
194004,0.084
194005,1.0
194006,0.081
194007,0.025
194008,0.539
194009,0.487
194010,1.0
194011,0.129
194012,0.058
194013,0.096
194014,0.031
194015,0.463
194016,0.066
194017,0.043
194018,0.111
194019,0.055
194020,0.295
194021,0.092
194022,0.094
194023,0.073
194024,0.081
194025,0.078
194026,1.0
194027,0.398
194028,0.063
194029,0.086
194030,0.077
194031,0.1
194032,0.019
194033,0.059
194034,0.232
194035,0.063
194036,0.011
194037,0.024
194038,0.096
194039,0.093
194040,0.127
194041,0.031
194042,0.048
194043,1.0
194044,0.094
194045,0.193
194046,0.065
194047,0.026
194048,0.067
194049,0.046
194050,0.088
194051,0.098
194052,0.677
194053,0.071
194054,0.228
194055,0.027
194056,0.042
194057,0.521
194058,0.053
194059,0.042
194060,0.04
194061,1.0
194062,0.056
194063,0.033
194064,0.041
194065,0.085
194066,0.05
194067,0.321
194068,0.089
194069,0.036
194070,0.089
194071,0.251
194072,0.042
194073,0.079
194074,0.185
194075,1.0
194076,0.063
194077,0.031
194078,0.047
194079,0.112
194080,0.37
194081,0.314
194082,0.646
194083,0.028
194084,0.481
194085,0.086
194086,0.033
194087,0.067
194088,0.161
194089,0.047
194090,0.079
194091,0.024
194092,0.653
194093,0.025
194094,0.054
194095,1.0
194096,0.064
194097,1.0
194098,0.072
194099,1.0
194100,0.012
194101,0.022
194102,0.054
194103,1.0
194104,0.014
194105,0.06
194106,0.102
194107,0.059
194108,0.065
194109,0.345
194110,0.021
194111,0.039
194112,0.179
194113,0.063
194114,0.109
194115,0.039
194116,0.056
194117,0.029
194118,0.044
194119,0.049
194120,0.263
194121,0.024
194122,0.21
194123,0.072
194124,0.094
194125,0.032
194126,1.0
194127,0.121
194128,1.0
194129,0.643
194130,0.066
194131,0.028
194132,0.061
194133,0.049
194134,0.381
194135,0.329
194136,0.055
194137,0.156
194138,0.061
194139,1.0
194140,0.112
194141,0.521
194142,0.061
194143,0.042
194144,0.026
194145,0.019
194146,0.063
194147,0.034
194148,0.075
194149,0.043
194150,0.032
194151,0.05
194152,0.032
194153,0.055
194154,0.016
194155,0.199
194156,0.045
194157,0.097
194158,0.079
194159,0.295
194160,0.055
194161,0.043
194162,0.064
194163,0.252
194164,0.639
194165,0.047
194166,1.0
194167,0.415
194168,0.606
194169,0.401
194170,0.084
194171,0.58
194172,0.032
194173,0.076
194174,0.045
194175,0.029
194176,0.078
194177,0.112
194178,0.101
194179,1.0
194180,0.14
194181,1.0
194182,0.062
194183,0.659
194184,0.104
194185,1.0
194186,0.021
194187,1.0
194188,0.625
194189,0.129
194190,0.526
194191,0.051
194192,0.299
194193,0.055
194194,0.088
194195,0.068
194196,0.289
194197,0.173
194198,0.676
194199,0.04
194200,0.123
194201,0.061
194202,0.032
194203,0.475
194204,0.088
194205,0.052
194206,0.135
194207,0.064
194208,0.099
194209,0.097
194210,0.124
194211,0.035
194212,0.027
194213,0.616
194214,0.252
194215,0.102
194216,0.053
194217,1.0
194218,0.08
194219,0.064
194220,0.119
194221,0.611
194222,0.019
194223,0.079
194224,0.033
194225,0.027
194226,0.071
194227,0.21
194228,0.162
194229,0.057
194230,0.074
194231,0.025
194232,0.148
194233,1.0
194234,0.249
194235,0.665
194236,0.197
194237,0.08
194238,1.0
194239,0.044
194240,0.129
194241,0.045
194242,0.501
194243,0.126
194244,1.0
194245,0.506
194246,0.049
194247,0.029
194248,0.095
194249,0.457
194250,1.0
194251,0.076
194252,0.045
194253,0.059
194254,0.057
194255,0.222
194256,0.029
194257,0.376
194258,0.047
194259,1.0
194260,0.071
194261,0.412
194262,0.445
194263,0.02
194264,0.083
194265,0.085
194266,0.182
194267,0.051
194268,0.151
194269,0.121
194270,0.062
194271,0.054
194272,0.085
194273,0.027
194274,0.042
194275,0.024
194276,0.079
194277,0.048
194278,0.065
194279,0.048
194280,1.0
194281,0.594
194282,0.054
194283,0.049
194284,0.267
194285,0.057
194286,0.195
194287,0.064
194288,0.107
194289,0.084
194290,0.478
194291,0.126
194292,0.278
194293,0.056
194294,0.058
194295,0.066
194296,0.068
194297,0.033
194298,0.067
194299,0.221
194300,0.028
194301,0.548
194302,0.32
194303,0.27
194304,0.068
194305,0.04
194306,0.166
194307,0.036
194308,0.379
194309,1.0
194310,1.0
194311,0.067
194312,0.113
194313,0.523
194314,1.0
194315,0.546
194316,0.107
194317,0.523
194318,0.067
194319,0.11
194320,0.035
194321,0.069
194322,0.021
194323,0.053
194324,0.046
194325,0.022
194326,0.188
194327,0.401
194328,0.066
194329,1.0
194330,0.045
194331,0.096
194332,0.65
194333,0.051
194334,0.161
194335,0.043
194336,0.11
194337,0.044
194338,0.045
194339,0.044
194340,0.126
194341,0.133
194342,0.028
194343,0.058
194344,0.07
194345,0.074
194346,0.034
194347,0.07
194348,0.096
194349,0.152
194350,0.442
194351,0.048
194352,0.067
194353,0.211
194354,0.091
194355,0.531
194356,0.088
194357,0.054
194358,0.035
194359,0.698
194360,0.063
194361,0.056
194362,0.028
194363,0.037
194364,0.334
194365,0.045
194366,0.045
194367,0.101
194368,1.0
194369,0.086
194370,0.069
194371,0.157
194372,1.0
194373,0.207
194374,0.056
194375,0.245
194376,0.192
194377,0.224
194378,0.023
194379,1.0
194380,1.0
194381,0.139
194382,0.129
194383,0.058
194384,0.135
194385,0.049
194386,0.178
194387,0.178
194388,0.062
194389,0.035
194390,0.108
194391,0.03
194392,1.0
194393,0.05
194394,0.056
194395,1.0
194396,0.08
194397,0.043
194398,0.059
194399,0.083
194400,0.076
194401,0.094
194402,0.039
194403,0.101
194404,0.184
194405,1.0
194406,0.049
194407,0.566
194408,0.139
194409,0.422
194410,0.051
194411,0.071
194412,1.0
194413,0.116
194414,0.064
194415,0.265
194416,0.061
194417,0.036
194418,0.035
194419,0.05
194420,0.109
194421,0.139
194422,0.101
194423,0.278
194424,0.056
194425,0.062
194426,0.256
194427,0.582
194428,0.04
194429,0.28
194430,0.154
194431,0.066
194432,0.089
194433,1.0
194434,0.054
194435,0.527
194436,0.194
194437,1.0
194438,0.04
194439,0.204
194440,0.043
194441,0.055
194442,0.146
194443,0.227
194444,0.085
194445,0.461
194446,0.04
194447,0.039
194448,0.525
194449,0.038
194450,0.042
194451,0.595
194452,0.048
194453,0.233
194454,0.091
194455,0.147
194456,0.041
194457,0.05
194458,0.084
194459,1.0
194460,1.0
194461,0.081
194462,0.049
194463,0.033
194464,0.06
194465,0.654
194466,0.094
194467,0.067
194468,1.0
194469,0.041
194470,0.374
194471,0.172
194472,0.402
194473,0.617
194474,0.308
194475,1.0
194476,0.542
194477,0.043
194478,1.0
194479,0.071
194480,0.103
194481,0.076
194482,0.029
194483,1.0
194484,0.02
194485,1.0
194486,0.107
194487,0.147
194488,0.046
194489,0.123
194490,0.114
194491,0.211
194492,0.038
194493,0.053
194494,1.0
194495,0.079
194496,0.263
194497,0.091
194498,0.026
194499,0.058
194500,0.099
194501,0.024
194502,0.034
194503,0.082
194504,1.0
194505,0.093
194506,1.0
194507,0.633
194508,0.054
194509,0.083
194510,0.086
194511,0.053
194512,0.045
194513,1.0
194514,0.059
194515,0.029
194516,0.069
194517,0.078
194518,0.067
194519,0.236
194520,1.0
194521,0.032
194522,0.045
194523,0.19
194524,0.017
194525,0.183
194526,0.04
194527,0.047
194528,0.228
194529,0.366
194530,0.145
194531,1.0
194532,1.0
194533,0.056
194534,0.04
194535,0.094
194536,0.027
194537,0.064
194538,0.625
194539,0.049
194540,0.032
194541,0.052
194542,0.141
194543,1.0
194544,0.269
194545,0.098
194546,0.2
194547,0.08
194548,0.103
194549,0.036
194550,0.022
194551,0.198
194552,0.086
194553,1.0
194554,0.523
194555,0.055
194556,0.062
194557,0.063
194558,1.0
194559,0.042
194560,0.031
194561,0.165
194562,0.037
194563,0.176
194564,0.08
194565,1.0
194566,0.039
194567,0.053
194568,0.109
194569,0.634
194570,0.077
194571,0.038
194572,0.443
194573,0.103
194574,0.044
194575,0.051
194576,0.028
194577,0.32
194578,0.103
194579,0.049
194580,0.032
194581,0.053
194582,0.095
194583,0.679
194584,0.573
194585,0.067
194586,0.027
194587,0.048
194588,0.691
194589,0.187
194590,1.0
194591,0.217
194592,0.065
194593,0.044
194594,0.02
194595,0.06
194596,0.185
194597,0.043
194598,0.103
194599,0.096
194600,1.0
194601,1.0
194602,0.021
194603,0.082
194604,0.042
194605,0.578
194606,0.074
194607,0.257
194608,0.027
194609,0.049
194610,0.323
194611,0.058
194612,0.043
194613,1.0
194614,0.064
194615,0.061
194616,0.058
194617,0.102
194618,1.0
194619,0.02
194620,1.0
194621,0.261
194622,0.062
194623,0.158
194624,0.146
194625,0.192
194626,0.064
194627,0.05
194628,0.04
194629,0.352
194630,0.056
194631,0.069
194632,1.0
194633,0.086
194634,0.09
194635,0.069
194636,0.207
194637,0.055
194638,0.058
194639,0.074
194640,0.073
194641,0.111
194642,0.039
194643,0.381
194644,0.03
194645,0.395
194646,0.047
194647,0.117
194648,1.0
194649,0.06
194650,0.103
194651,0.028
194652,0.09
194653,0.109
194654,0.058
194655,0.562
194656,0.468
194657,0.093
194658,0.302
194659,0.353
194660,0.072
194661,0.048
194662,0.074
194663,0.417
194664,0.085
194665,0.178
194666,0.656
194667,0.074
194668,0.268
194669,0.023
194670,0.291
194671,1.0
194672,0.163
194673,0.066
194674,0.025
194675,0.187
194676,0.019
194677,0.056
194678,0.426
194679,0.108
194680,0.075
194681,0.202
194682,1.0
194683,0.428
194684,0.389
194685,1.0
194686,0.029
194687,0.217
194688,0.118
194689,1.0
194690,0.024
194691,0.053
194692,1.0
194693,0.032
194694,0.018
194695,0.606
194696,0.093
194697,0.059
194698,0.038
194699,0.291
194700,0.138
194701,0.065
194702,0.062
194703,0.041
194704,0.022
194705,0.159
194706,0.19
194707,0.053
194708,0.045
194709,1.0
194710,0.026
194711,0.064
194712,0.046
194713,0.05
194714,0.202
194715,0.049
194716,0.153
194717,0.696
194718,0.036
194719,0.061
194720,0.598
194721,0.032
194722,0.29
194723,0.044
194724,0.025
194725,1.0
194726,0.063
194727,0.056
194728,0.045
194729,0.047
194730,0.068
194731,0.66
194732,0.06
194733,0.687
194734,1.0
194735,0.043
194736,0.052
194737,0.058
194738,0.054
194739,0.082
194740,0.098
194741,1.0
194742,1.0
194743,0.242
194744,0.073
194745,0.253
194746,0.059
194747,0.064
194748,0.054
194749,0.045
194750,0.028
194751,0.063
194752,0.052
194753,1.0
194754,0.517
194755,0.082
194756,0.048
194757,0.085
194758,0.067
194759,1.0
194760,0.071
194761,0.534
194762,1.0
194763,0.108
194764,0.052
194765,0.031
194766,0.042
194767,0.127
194768,0.303
194769,0.07
194770,0.629
194771,0.038
194772,0.036
194773,0.112
194774,0.052
194775,0.148
194776,1.0
194777,0.083
194778,1.0
194779,0.057
194780,0.087
194781,0.036
194782,0.047
194783,0.027
194784,1.0
194785,0.085
194786,0.615
194787,0.053
194788,0.045
194789,0.319
194790,0.032
194791,0.053
194792,0.083
194793,0.093
194794,0.037
194795,0.306
194796,0.092
194797,0.699
194798,0.333
194799,0.151
194800,0.398
194801,0.049
194802,0.093
194803,0.133
194804,0.2
194805,1.0
194806,1.0
194807,0.23
194808,0.032
194809,0.059
194810,0.228
194811,0.086
194812,0.676
194813,0.025
194814,0.042
194815,0.063
194816,0.053
194817,0.067
194818,0.049
194819,0.051
194820,0.278
194821,0.05
194822,0.064
194823,0.289
194824,0.208
194825,0.054
194826,0.023
194827,0.08
194828,0.088
194829,0.038
194830,0.147
194831,0.066
194832,0.333
194833,0.248
194834,0.123
194835,0.06
194836,0.079
194837,0.121
194838,0.049
194839,1.0
194840,0.088
194841,0.085
194842,0.037
194843,0.054
194844,0.025
194845,0.147
194846,0.059
194847,0.036
194848,0.062
194849,0.045
194850,0.073
194851,0.065
194852,0.321
194853,0.032
194854,1.0
194855,0.031
194856,0.022
194857,0.04
194858,0.043
194859,0.357
194860,0.155
194861,0.049
194862,0.149
194863,0.015
194864,0.05
194865,0.037
194866,0.061
194867,0.093
194868,0.037
194869,0.031
194870,0.182
194871,0.27
194872,0.126
194873,0.02
194874,0.112
194875,0.053
194876,0.231
194877,0.323
194878,0.164
194879,1.0
194880,0.125
194881,1.0
194882,1.0
194883,0.011
194884,0.517
194885,0.079
194886,0.043
194887,1.0
194888,0.065
194889,1.0
194890,0.19
194891,0.032
194892,0.019
194893,1.0
194894,0.08
194895,0.12
194896,0.037
194897,0.509
194898,0.029
194899,0.038
194900,1.0
194901,0.434
194902,1.0
194903,0.344
194904,0.198
194905,0.066
194906,0.123
194907,0.076
194908,0.196
194909,0.031
194910,0.03
194911,0.63
194912,0.108
194913,0.07
194914,0.043
194915,0.399
194916,0.489
194917,0.396
194918,0.046
194919,0.063
194920,1.0
194921,0.633
194922,0.045
194923,0.056
194924,0.072
194925,0.06
194926,0.044
194927,0.23
194928,0.02
194929,0.05
194930,1.0
194931,0.036
194932,0.026
194933,0.017
194934,0.649
194935,0.02
194936,0.028
194937,0.094
194938,0.155
194939,0.047
194940,0.218
194941,0.026
194942,0.108
194943,0.072
194944,0.083
194945,0.098
194946,0.038
194947,0.083
194948,0.063
194949,0.133
194950,0.451
194951,0.537
194952,0.15
194953,0.015
194954,0.034
194955,1.0
194956,0.094
194957,0.041
194958,0.108
194959,0.093
194960,1.0
194961,0.591
194962,1.0
194963,0.21
194964,0.102
194965,0.015
194966,1.0
194967,0.073
194968,0.175
194969,0.582
194970,0.064
194971,0.036
194972,0.276
194973,0.066
194974,0.055
194975,0.047
194976,0.124
194977,0.286
194978,0.056
194979,0.066
194980,0.299
194981,0.052
194982,0.082
194983,0.364
194984,0.011
194985,0.055
194986,0.519
194987,0.042
194988,0.028
194989,0.078
194990,0.06
194991,0.324
194992,0.157
194993,0.166
194994,0.624
194995,0.058
194996,0.036
194997,0.045
194998,1.0
194999,0.261
195000,0.107
195001,0.213
195002,0.051
195003,0.023
195004,0.085
195005,0.699
195006,1.0
195007,0.245
195008,0.076
195009,0.063
195010,0.074
195011,0.043
195012,0.088
195013,1.0
195014,0.033
195015,1.0
195016,0.047
195017,0.127
195018,0.071
195019,0.073
195020,0.028
195021,0.025
195022,0.022
195023,1.0
195024,0.025
195025,0.069
195026,0.044
195027,0.047
195028,0.326
195029,0.092
195030,0.078
195031,0.132
195032,0.058
195033,0.17
195034,0.088
195035,0.056
195036,0.066
195037,0.053
195038,1.0
195039,0.062
195040,0.3
195041,0.159
195042,0.187
195043,0.107
195044,0.041
195045,0.079
195046,1.0
195047,0.022
195048,0.081
195049,0.078
195050,0.06
195051,0.211
195052,1.0
195053,0.044
195054,0.052
195055,0.078
195056,0.11
195057,0.052
195058,0.048
195059,0.146
195060,0.051
195061,0.134
195062,0.011
195063,0.033
195064,0.015
195065,0.061
195066,0.068
195067,0.043
195068,0.153
195069,0.215
195070,0.04
195071,0.043
195072,0.068
195073,0.163
195074,1.0
195075,0.104
195076,0.098
195077,0.058
195078,0.091
195079,1.0
195080,0.096
195081,0.086
195082,0.105
195083,0.198
195084,0.069
195085,0.059
195086,0.039
195087,0.647
195088,0.057
195089,0.033
195090,1.0
195091,0.046
195092,0.276
195093,1.0
195094,0.025
195095,0.224
195096,0.06
195097,0.048
195098,0.196
195099,0.063
195100,0.163
195101,0.039
195102,0.051
195103,0.053
195104,0.088
195105,0.016
195106,0.057
195107,0.032
195108,0.247
195109,0.128
195110,0.172
195111,0.272
195112,0.16
195113,0.054
195114,0.041
195115,0.1
195116,0.09
195117,0.013
195118,1.0
195119,0.086
195120,0.056
195121,0.209
195122,0.057
195123,0.157
195124,0.102
195125,0.243
195126,0.019
195127,0.201
195128,1.0
195129,0.037
195130,0.177
195131,0.025
195132,0.103
195133,0.027
195134,0.017
195135,0.206
195136,0.048
195137,0.024
195138,0.063
195139,0.052
195140,0.07
195141,0.033
195142,0.033
195143,0.627
195144,0.063
195145,0.021
195146,0.022
195147,0.068
195148,0.188
195149,0.117
195150,0.223
195151,0.251
195152,0.04
195153,0.09
195154,0.073
195155,0.037
195156,0.275
195157,0.036
195158,0.107
195159,0.108
195160,0.038
195161,0.224
195162,0.044
195163,1.0
195164,0.066
195165,0.097
195166,0.055
195167,0.107
195168,0.063
195169,0.638
195170,0.435
195171,0.063
195172,0.044
195173,0.063
195174,0.398
195175,0.345
195176,0.165
195177,0.098
195178,0.049
195179,0.055
195180,0.15
195181,0.072
195182,0.15
195183,0.067
195184,0.617
195185,0.073
195186,0.059
195187,0.02
195188,0.208
195189,0.056
195190,0.056
195191,0.038
195192,0.11
195193,0.066
195194,0.181
195195,0.039
195196,0.094
195197,0.059
195198,0.437
195199,0.124
195200,0.082
195201,0.201
195202,0.052
195203,0.209
195204,0.078
195205,0.042
195206,0.037
195207,0.035
195208,0.058
195209,0.069
195210,0.101
195211,0.104
195212,0.08
195213,1.0
195214,0.081
195215,0.086
195216,0.041
195217,0.043
195218,0.064
195219,0.371
195220,0.039
195221,0.13
195222,0.047
195223,0.145
195224,0.023
195225,1.0
195226,0.115
195227,0.059
195228,0.075
195229,0.057
195230,0.406
195231,0.136
195232,0.069
195233,0.651
195234,0.076
195235,0.063
195236,0.024
195237,0.115
195238,0.074
195239,0.17
195240,0.195
195241,0.09
195242,0.044
195243,0.04
195244,0.058
195245,0.066
195246,0.668
195247,0.046
195248,1.0
195249,0.336
195250,0.03
195251,0.055
195252,0.018
195253,0.26
195254,0.253
195255,0.088
195256,0.258
195257,0.085
195258,0.052
195259,0.044
195260,0.089
195261,0.038
195262,0.051
195263,0.028
195264,0.053
195265,0.029
195266,0.062
195267,0.05
195268,0.067
195269,0.053
195270,0.042
195271,0.046
195272,0.044
195273,0.061
195274,0.046
195275,0.341
195276,0.032
195277,0.05
195278,0.072
195279,0.136
195280,0.243
195281,0.052
195282,0.065
195283,0.055
195284,0.259
195285,0.183
195286,0.083
195287,1.0
195288,0.16
195289,0.076
195290,0.254
195291,0.196
195292,1.0
195293,1.0
195294,0.22
195295,0.222
195296,0.133
195297,0.12
195298,0.026
195299,1.0
195300,0.089
195301,1.0
195302,0.068
195303,0.128
195304,0.182
195305,0.134
195306,0.114
195307,0.024
195308,0.089
195309,0.662
195310,0.073
195311,0.093
195312,0.022
195313,0.044
195314,0.054
195315,0.093
195316,0.094
195317,0.318
195318,0.136
195319,0.093
195320,0.085
195321,0.03
195322,1.0
195323,0.157
195324,0.058
195325,0.053
195326,0.051
195327,1.0
195328,0.137
195329,0.101
195330,0.057
195331,0.09
195332,0.034
195333,0.138
195334,0.05
195335,0.31
195336,0.212
195337,0.065
195338,0.06
195339,0.053
195340,0.042
195341,0.554
195342,0.533
195343,1.0
195344,0.056
195345,0.052
195346,0.026
195347,0.092
195348,0.146
195349,0.097
195350,0.088
195351,0.126
195352,0.055
195353,0.04
195354,0.038
195355,0.028
195356,0.071
195357,1.0
195358,0.063
195359,0.031
195360,1.0
195361,0.093
195362,0.092
195363,0.07
195364,0.04
195365,0.033
195366,0.477
195367,0.202
195368,0.104
195369,0.053
195370,0.094
195371,0.032
195372,0.147
195373,1.0
195374,0.036
195375,0.298
195376,0.06
195377,0.025
195378,0.06
195379,0.077
195380,0.021
195381,0.364
195382,0.063
195383,0.037
195384,0.076
195385,1.0
195386,0.653
195387,0.025
195388,0.118
195389,0.038
195390,0.056
195391,0.035
195392,0.076
195393,0.045
195394,0.038
195395,0.348
195396,0.049
195397,0.096
195398,0.082
195399,0.119
195400,0.03
195401,0.049
195402,0.272
195403,0.035
195404,0.04
195405,0.136
195406,0.044
195407,0.306
195408,0.041
195409,0.122
195410,0.578
195411,0.26
195412,1.0
195413,0.046
195414,0.686
195415,0.125
195416,0.183
195417,1.0
195418,0.037
195419,0.061
195420,0.043
195421,0.073
195422,0.304
195423,1.0
195424,0.068
195425,0.069
195426,0.398
195427,0.038
195428,0.043
195429,0.117
195430,0.105
195431,1.0
195432,1.0
195433,0.029
195434,0.043
195435,0.032
195436,0.068
195437,0.117
195438,0.152
195439,0.025
195440,0.064
195441,0.268
195442,0.026
195443,0.047
195444,1.0
195445,0.121
195446,0.035
195447,0.064
195448,0.064
195449,0.115
195450,0.048
195451,0.051
195452,0.296
195453,0.07
195454,0.183
195455,1.0
195456,1.0
195457,1.0
195458,0.072
195459,0.147
195460,0.082
195461,0.1
195462,0.061
195463,0.089
195464,0.28
195465,0.117
195466,0.067
195467,0.04
195468,0.062
195469,0.046
195470,0.029
195471,0.218
195472,0.109
195473,0.621
195474,0.133
195475,0.076
195476,0.064
195477,0.018
195478,0.05
195479,0.082
195480,0.092
195481,0.126
195482,0.061
195483,0.58
195484,0.072
195485,0.03
195486,0.052
195487,1.0
195488,0.027
195489,0.332
195490,0.097
195491,0.035
195492,0.165
195493,0.062
195494,0.056
195495,0.063
195496,0.054
195497,0.431
195498,0.188
195499,0.107
195500,0.109
195501,0.064
195502,0.178
195503,0.295
195504,0.036
195505,0.062
195506,0.389
195507,0.053
195508,0.124
195509,0.027
195510,0.023
195511,1.0
195512,0.282
195513,0.043
195514,0.037
195515,1.0
195516,1.0
195517,0.264
195518,0.034
195519,0.015
195520,0.112
195521,0.032
195522,0.019
195523,0.027
195524,0.334
195525,0.613
195526,0.049
195527,0.624
195528,0.045
195529,0.029
195530,0.064
195531,0.08
195532,1.0
195533,0.64
195534,0.307
195535,0.661
195536,0.03
195537,0.033
195538,0.028
195539,1.0
195540,0.032
195541,0.054
195542,0.037
195543,0.439
195544,1.0
195545,0.016
195546,0.049
195547,0.047
195548,0.034
195549,0.033
195550,0.067
195551,1.0
195552,0.038
195553,0.086
195554,0.048
195555,0.148
195556,0.115
195557,0.025
195558,0.04
195559,0.422
195560,0.023
195561,1.0
195562,0.053
195563,0.013
195564,0.106
195565,0.041
195566,0.644
195567,0.029
195568,0.048
195569,0.04
195570,1.0
195571,0.129
195572,0.061
195573,0.161
195574,0.036
195575,0.042
195576,0.063
195577,0.048
195578,1.0
195579,0.264
195580,0.137
195581,0.125
195582,0.075
195583,0.074
195584,0.073
195585,0.04
195586,0.127
195587,0.473
195588,0.03
195589,0.387
195590,0.187
195591,0.446
195592,0.024
195593,0.046
195594,0.335
195595,0.035
195596,0.212
195597,0.167
195598,0.027
195599,1.0
195600,1.0
195601,0.322
195602,0.031
195603,0.076
195604,1.0
195605,0.357
195606,0.046
195607,1.0
195608,0.086
195609,0.019
195610,0.115
195611,0.181
195612,0.094
195613,0.015
195614,0.579
195615,0.092
195616,0.101
195617,0.103
195618,0.131
195619,0.05
195620,0.104
195621,1.0
195622,0.5
195623,0.257
195624,0.037
195625,1.0
195626,1.0
195627,0.098
195628,0.037
195629,0.109
195630,0.039
195631,0.082
195632,1.0
195633,0.038
195634,0.102
195635,0.088
195636,0.054
195637,0.027
195638,0.549
195639,0.142
195640,0.115
195641,0.029
195642,0.105
195643,0.062
195644,0.159
195645,0.082
195646,0.699
195647,0.088
195648,0.248
195649,0.132
195650,0.467
195651,0.532
195652,0.054
195653,1.0
195654,0.051
195655,0.095
195656,0.041
195657,0.204
195658,0.062
195659,0.08
195660,1.0
195661,0.313
195662,0.05
195663,0.032
195664,0.02
195665,0.074
195666,1.0
195667,1.0
195668,1.0
195669,0.074
195670,0.027
195671,0.144
195672,0.515
195673,0.051
195674,0.03
195675,0.09
195676,0.053
195677,0.027
195678,0.044
195679,0.366
195680,0.138
195681,1.0
195682,0.046
195683,0.352
195684,1.0
195685,0.063
195686,0.082
195687,0.495
195688,0.043
195689,0.113
195690,0.067
195691,0.075
195692,0.09
195693,0.04
195694,0.066
195695,1.0
195696,0.04
195697,0.059
195698,0.042
195699,0.039
195700,0.455
195701,1.0
195702,1.0
195703,1.0
195704,0.031
195705,0.04
195706,0.698
195707,0.08
195708,1.0
195709,0.112
195710,0.04
195711,0.103
195712,0.343
195713,0.078
195714,0.114
195715,0.065
195716,0.124
195717,0.076
195718,1.0
195719,0.106
195720,0.044
195721,0.026
195722,0.071
195723,1.0
195724,0.056
195725,0.086
195726,0.434
195727,0.123
195728,0.018
195729,0.059
195730,0.041
195731,0.285
195732,0.121
195733,0.069
195734,1.0
195735,0.021
195736,0.232
195737,0.057
195738,0.096
195739,0.065
195740,0.058
195741,0.081
195742,0.029
195743,0.069
195744,0.017
195745,0.041
195746,0.09
195747,0.046
195748,0.052
195749,0.485
195750,0.238
195751,0.053
195752,0.054
195753,0.035
195754,0.06
195755,0.337
195756,0.461
195757,0.242
195758,0.119
195759,0.058
195760,0.117
195761,0.069
195762,0.153
195763,0.036
195764,0.06
195765,0.035
195766,1.0
195767,0.047
195768,0.056
195769,0.208
195770,0.029
195771,0.028
195772,0.398
195773,0.044
195774,0.516
195775,0.272
195776,0.06
195777,1.0
195778,0.038
195779,0.365
195780,0.057
195781,0.062
195782,0.113
195783,0.015
195784,0.69
195785,1.0
195786,0.026
195787,0.033
195788,0.042
195789,0.107
195790,0.249
195791,0.522
195792,0.031
195793,0.093
195794,0.108
195795,0.054
195796,0.048
195797,0.214
195798,0.033
195799,0.46
195800,0.151
195801,0.506
195802,0.065
195803,1.0
195804,0.108
